,content,content_count_comma,content_count_period,content_count_space,content_count_tap,content_len,label,origin_text,relative_position,same_tag_count,xpath,xpath_last,xpath_len,xpath_list
310,　　“共享单车败，就败在运维都外包了。”李伟叹了口气，他透露，“有的外包公司为了挣空头的钱，明明10个人的工作量，只招5个人，只给5份工资，吞掉另外5份。为了应付ofo的巡查，有的车本来不应该挪动，也要搬运，在搬运过程中损坏的很多。”,10,3,0,0,115,1,"<p class=""one-p"">&#12288;&#12288;&#8220;&#20849;&#20139;&#21333;&#36710;&#36133;&#65292;&#23601;&#36133;&#22312;&#36816;&#32500;&#37117;&#22806;&#21253;&#20102;&#12290;&#8221;&#26446;&#20255;&#21497;&#20102;&#21475;&#27668;&#65292;&#20182;&#36879;&#38706;&#65292;&#8220;&#26377;&#30340;&#22806;&#21253;&#20844;&#21496;&#20026;&#20102;&#25379;&#31354;&#22836;&#30340;&#38065;&#65292;&#26126;&#26126;10&#20010;&#20154;&#30340;&#24037;&#20316;&#37327;&#65292;&#21482;&#25307;5&#20010;&#20154;&#65292;&#21482;&#32473;5&#20221;&#24037;&#36164;&#65292;&#21534;&#25481;&#21478;&#22806;5&#20221;&#12290;&#20026;&#20102;&#24212;&#20184;ofo&#30340;&#24033;&#26597;&#65292;&#26377;&#30340;&#36710;&#26412;&#26469;&#19981;&#24212;&#35813;&#25386;&#21160;&#65292;&#20063;&#35201;&#25644;&#36816;&#65292;&#22312;&#25644;&#36816;&#36807;&#31243;&#20013;&#25439;&#22351;&#30340;&#24456;&#22810;&#12290;&#8221;</p>
            ",0.585185185,59,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[36],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[36]']"
311,　　共享单车公司为何要将运维业务外包给第三方呢？有业内人士称，是为了降低成本。,1,1,0,0,37,1,"<p class=""one-p"">&#12288;&#12288;&#20849;&#20139;&#21333;&#36710;&#20844;&#21496;&#20026;&#20309;&#35201;&#23558;&#36816;&#32500;&#19994;&#21153;&#22806;&#21253;&#32473;&#31532;&#19977;&#26041;&#21602;&#65311;&#26377;&#19994;&#20869;&#20154;&#22763;&#31216;&#65292;&#26159;&#20026;&#20102;&#38477;&#20302;&#25104;&#26412;&#12290;</p>
            ",0.6,59,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[37],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[37]']"
312,　　共享单车线下运营的成本，曾被认为是个“无底洞”，运维成本也一直是个谜。高损耗率、高丢失率、高运维成本，都带来了极高的人力成本。比如，ofo造价200元的车辆，单车维护成本就超过车的成本。和摩拜自建厂相比，ofo更易损坏，因此需要派人不断投放车辆弥补丢损、维修损坏车辆等。,7,4,0,0,135,1,"<p class=""one-p"">&#12288;&#12288;&#20849;&#20139;&#21333;&#36710;&#32447;&#19979;&#36816;&#33829;&#30340;&#25104;&#26412;&#65292;&#26366;&#34987;&#35748;&#20026;&#26159;&#20010;&#8220;&#26080;&#24213;&#27934;&#8221;&#65292;&#36816;&#32500;&#25104;&#26412;&#20063;&#19968;&#30452;&#26159;&#20010;&#35868;&#12290;&#39640;&#25439;&#32791;&#29575;&#12289;&#39640;&#20002;&#22833;&#29575;&#12289;&#39640;&#36816;&#32500;&#25104;&#26412;&#65292;&#37117;&#24102;&#26469;&#20102;&#26497;&#39640;&#30340;&#20154;&#21147;&#25104;&#26412;&#12290;&#27604;&#22914;&#65292;ofo&#36896;&#20215;200&#20803;&#30340;&#36710;&#36742;&#65292;&#21333;&#36710;&#32500;&#25252;&#25104;&#26412;&#23601;&#36229;&#36807;&#36710;&#30340;&#25104;&#26412;&#12290;&#21644;&#25705;&#25308;&#33258;&#24314;&#21378;&#30456;&#27604;&#65292;ofo&#26356;&#26131;&#25439;&#22351;&#65292;&#22240;&#27492;&#38656;&#35201;&#27966;&#20154;&#19981;&#26029;&#25237;&#25918;&#36710;&#36742;&#24357;&#34917;&#20002;&#25439;&#12289;&#32500;&#20462;&#25439;&#22351;&#36710;&#36742;&#31561;&#12290;</p>
            ",0.614814815,59,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[38],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[38]']"
313,　　近10万辆单车堆放郊区 曾经的维修站消失,0,0,1,0,20,1,"<p class=""one-p"">&#12288;&#12288;&#36817;10&#19975;&#36742;&#21333;&#36710;&#22534;&#25918;&#37066;&#21306; &#26366;&#32463;&#30340;&#32500;&#20462;&#31449;&#28040;&#22833;</p>
            ",0.62962963,59,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[39],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[39]']"
314,　　2017年9月，北京市下发通知，要求暂停共享自行车新增投放。2018年5月底，北京市交通委表示，“北京市目前(共享单车)的量非常多，但是活跃度不到50%”。北京开始采取减量调控政策，责成相关企业收回长期闲置的冗余车辆和破损车辆。这些回收的车辆去哪了呢？,6,3,0,0,126,1,"<p class=""one-p"">&#12288;&#12288;2017&#24180;9&#26376;&#65292;&#21271;&#20140;&#24066;&#19979;&#21457;&#36890;&#30693;&#65292;&#35201;&#27714;&#26242;&#20572;&#20849;&#20139;&#33258;&#34892;&#36710;&#26032;&#22686;&#25237;&#25918;&#12290;2018&#24180;5&#26376;&#24213;&#65292;&#21271;&#20140;&#24066;&#20132;&#36890;&#22996;&#34920;&#31034;&#65292;&#8220;&#21271;&#20140;&#24066;&#30446;&#21069;(&#20849;&#20139;&#21333;&#36710;)&#30340;&#37327;&#38750;&#24120;&#22810;&#65292;&#20294;&#26159;&#27963;&#36291;&#24230;&#19981;&#21040;50%&#8221;&#12290;&#21271;&#20140;&#24320;&#22987;&#37319;&#21462;&#20943;&#37327;&#35843;&#25511;&#25919;&#31574;&#65292;&#36131;&#25104;&#30456;&#20851;&#20225;&#19994;&#25910;&#22238;&#38271;&#26399;&#38386;&#32622;&#30340;&#20887;&#20313;&#36710;&#36742;&#21644;&#30772;&#25439;&#36710;&#36742;&#12290;&#36825;&#20123;&#22238;&#25910;&#30340;&#36710;&#36742;&#21435;&#21738;&#20102;&#21602;&#65311;</p>
            ",0.644444444,59,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[40],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[40]']"
315,　　6月13日，新京报记者来到北京丰台区西六环外王佐镇瓦窑村西侧一个共享单车停放场。停放场占地约40亩。一位村民称，这里停放着近10万辆各种共享单车，“每天都有三轮来码放”。各种黄色、橙色与其他颜色的共享单车静静地停在一起。站在瓦窑村路口，只要问起共享单车，周边村民就指着瓦窑厂位置，称这里是“共享单车坟场”。有村民称，“大部分是锈的，有很多是新的，但日晒雨淋慢慢就不能骑了，真可惜。”,10,6,0,0,191,1,"<p class=""one-p"">&#12288;&#12288;6&#26376;13&#26085;&#65292;&#26032;&#20140;&#25253;&#35760;&#32773;&#26469;&#21040;&#21271;&#20140;&#20016;&#21488;&#21306;&#35199;&#20845;&#29615;&#22806;&#29579;&#20304;&#38215;&#29926;&#31377;&#26449;&#35199;&#20391;&#19968;&#20010;&#20849;&#20139;&#21333;&#36710;&#20572;&#25918;&#22330;&#12290;&#20572;&#25918;&#22330;&#21344;&#22320;&#32422;40&#20137;&#12290;&#19968;&#20301;&#26449;&#27665;&#31216;&#65292;&#36825;&#37324;&#20572;&#25918;&#30528;&#36817;10&#19975;&#36742;&#21508;&#31181;&#20849;&#20139;&#21333;&#36710;&#65292;&#8220;&#27599;&#22825;&#37117;&#26377;&#19977;&#36718;&#26469;&#30721;&#25918;&#8221;&#12290;&#21508;&#31181;&#40644;&#33394;&#12289;&#27225;&#33394;&#19982;&#20854;&#20182;&#39068;&#33394;&#30340;&#20849;&#20139;&#21333;&#36710;&#38745;&#38745;&#22320;&#20572;&#22312;&#19968;&#36215;&#12290;&#31449;&#22312;&#29926;&#31377;&#26449;&#36335;&#21475;&#65292;&#21482;&#35201;&#38382;&#36215;&#20849;&#20139;&#21333;&#36710;&#65292;&#21608;&#36793;&#26449;&#27665;&#23601;&#25351;&#30528;&#29926;&#31377;&#21378;&#20301;&#32622;&#65292;&#31216;&#36825;&#37324;&#26159;&#8220;&#20849;&#20139;&#21333;&#36710;&#22367;&#22330;&#8221;&#12290;&#26377;&#26449;&#27665;&#31216;&#65292;&#8220;&#22823;&#37096;&#20998;&#26159;&#38152;&#30340;&#65292;&#26377;&#24456;&#22810;&#26159;&#26032;&#30340;&#65292;&#20294;&#26085;&#26194;&#38632;&#28107;&#24930;&#24930;&#23601;&#19981;&#33021;&#39569;&#20102;&#65292;&#30495;&#21487;&#24796;&#12290;&#8221;</p>
            ",0.659259259,59,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[41],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[41]']"
316,　　新京报记者随机走访位于北京市望京西站、南十里居路和东风南路附近的共享单车维修点，均发现维修点已撤离。,1,1,0,0,50,1,"<p class=""one-p"">&#12288;&#12288;&#26032;&#20140;&#25253;&#35760;&#32773;&#38543;&#26426;&#36208;&#35775;&#20301;&#20110;&#21271;&#20140;&#24066;&#26395;&#20140;&#35199;&#31449;&#12289;&#21335;&#21313;&#37324;&#23621;&#36335;&#21644;&#19996;&#39118;&#21335;&#36335;&#38468;&#36817;&#30340;&#20849;&#20139;&#21333;&#36710;&#32500;&#20462;&#28857;&#65292;&#22343;&#21457;&#29616;&#32500;&#20462;&#28857;&#24050;&#25764;&#31163;&#12290;</p>
            ",0.674074074,59,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[42],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[42]']"
317,　　6月12日中午，新京报记者在位于北京市朝阳区南十里居路附近的ofo维修点看到，由于路面修整，原本堆满千余辆维修车辆的路段，现在只剩零零散散的几十辆共享单车随意摆放，已经不见维修点的“踪迹”，附近居民说曾经有过共享单车维修，后来就不知道是搬走还是撤了。,7,1,0,0,125,1,"<p class=""one-p"">&#12288;&#12288;6&#26376;12&#26085;&#20013;&#21320;&#65292;&#26032;&#20140;&#25253;&#35760;&#32773;&#22312;&#20301;&#20110;&#21271;&#20140;&#24066;&#26397;&#38451;&#21306;&#21335;&#21313;&#37324;&#23621;&#36335;&#38468;&#36817;&#30340;ofo&#32500;&#20462;&#28857;&#30475;&#21040;&#65292;&#30001;&#20110;&#36335;&#38754;&#20462;&#25972;&#65292;&#21407;&#26412;&#22534;&#28385;&#21315;&#20313;&#36742;&#32500;&#20462;&#36710;&#36742;&#30340;&#36335;&#27573;&#65292;&#29616;&#22312;&#21482;&#21097;&#38646;&#38646;&#25955;&#25955;&#30340;&#20960;&#21313;&#36742;&#20849;&#20139;&#21333;&#36710;&#38543;&#24847;&#25670;&#25918;&#65292;&#24050;&#32463;&#19981;&#35265;&#32500;&#20462;&#28857;&#30340;&#8220;&#36394;&#36857;&#8221;&#65292;&#38468;&#36817;&#23621;&#27665;&#35828;&#26366;&#32463;&#26377;&#36807;&#20849;&#20139;&#21333;&#36710;&#32500;&#20462;&#65292;&#21518;&#26469;&#23601;&#19981;&#30693;&#36947;&#26159;&#25644;&#36208;&#36824;&#26159;&#25764;&#20102;&#12290;</p>
            ",0.688888889,59,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[43],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[43]']"
318,　　在距离南十里居路附近的东风南路，曾经也有大量ofo维修车聚集，新京报记者在亮马河南边路段看到和生活垃圾一起堆积在一起的ofo共享单车，灰已经积了很厚，一位过路的市民扫了几辆，没有一辆可以打开，才发现都是坏车。五百米长的路段，断断续续堆积了几百辆“遗弃”的共享单车。,7,2,0,0,132,1,"<p class=""one-p"">&#12288;&#12288;&#22312;&#36317;&#31163;&#21335;&#21313;&#37324;&#23621;&#36335;&#38468;&#36817;&#30340;&#19996;&#39118;&#21335;&#36335;&#65292;&#26366;&#32463;&#20063;&#26377;&#22823;&#37327;ofo&#32500;&#20462;&#36710;&#32858;&#38598;&#65292;&#26032;&#20140;&#25253;&#35760;&#32773;&#22312;&#20142;&#39532;&#27827;&#21335;&#36793;&#36335;&#27573;&#30475;&#21040;&#21644;&#29983;&#27963;&#22403;&#22334;&#19968;&#36215;&#22534;&#31215;&#22312;&#19968;&#36215;&#30340;ofo&#20849;&#20139;&#21333;&#36710;&#65292;&#28784;&#24050;&#32463;&#31215;&#20102;&#24456;&#21402;&#65292;&#19968;&#20301;&#36807;&#36335;&#30340;&#24066;&#27665;&#25195;&#20102;&#20960;&#36742;&#65292;&#27809;&#26377;&#19968;&#36742;&#21487;&#20197;&#25171;&#24320;&#65292;&#25165;&#21457;&#29616;&#37117;&#26159;&#22351;&#36710;&#12290;&#20116;&#30334;&#31859;&#38271;&#30340;&#36335;&#27573;&#65292;&#26029;&#26029;&#32493;&#32493;&#22534;&#31215;&#20102;&#20960;&#30334;&#36742;&#8220;&#36951;&#24323;&#8221;&#30340;&#20849;&#20139;&#21333;&#36710;&#12290;</p>
            ",0.703703704,59,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[44],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[44]']"
319,　　一位居住在附近的居民告诉新京报记者，“这里之前是共享单车的维修点，以前经常能看到排列上百米的共享单车在这里维修，从几个月前，这里的维修点不见了，只留下一堆坏掉的共享单车，慢慢地就和生活垃圾堆在一起。占道也没有人管，不知道还会不会有人来拉走。”,7,2,0,0,121,1,"<p class=""one-p"">&#12288;&#12288;&#19968;&#20301;&#23621;&#20303;&#22312;&#38468;&#36817;&#30340;&#23621;&#27665;&#21578;&#35785;&#26032;&#20140;&#25253;&#35760;&#32773;&#65292;&#8220;&#36825;&#37324;&#20043;&#21069;&#26159;&#20849;&#20139;&#21333;&#36710;&#30340;&#32500;&#20462;&#28857;&#65292;&#20197;&#21069;&#32463;&#24120;&#33021;&#30475;&#21040;&#25490;&#21015;&#19978;&#30334;&#31859;&#30340;&#20849;&#20139;&#21333;&#36710;&#22312;&#36825;&#37324;&#32500;&#20462;&#65292;&#20174;&#20960;&#20010;&#26376;&#21069;&#65292;&#36825;&#37324;&#30340;&#32500;&#20462;&#28857;&#19981;&#35265;&#20102;&#65292;&#21482;&#30041;&#19979;&#19968;&#22534;&#22351;&#25481;&#30340;&#20849;&#20139;&#21333;&#36710;&#65292;&#24930;&#24930;&#22320;&#23601;&#21644;&#29983;&#27963;&#22403;&#22334;&#22534;&#22312;&#19968;&#36215;&#12290;&#21344;&#36947;&#20063;&#27809;&#26377;&#20154;&#31649;&#65292;&#19981;&#30693;&#36947;&#36824;&#20250;&#19981;&#20250;&#26377;&#20154;&#26469;&#25289;&#36208;&#12290;&#8221;</p>
            ",0.718518519,59,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[45],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[45]']"
320,　　“共享单车的灰已经厚得没法骑了。”一位扫了几辆车都无法打开的市民说，“有种放弃治疗的感觉。”,1,2,0,0,46,1,"<p class=""one-p"">&#12288;&#12288;&#8220;&#20849;&#20139;&#21333;&#36710;&#30340;&#28784;&#24050;&#32463;&#21402;&#24471;&#27809;&#27861;&#39569;&#20102;&#12290;&#8221;&#19968;&#20301;&#25195;&#20102;&#20960;&#36742;&#36710;&#37117;&#26080;&#27861;&#25171;&#24320;&#30340;&#24066;&#27665;&#35828;&#65292;&#8220;&#26377;&#31181;&#25918;&#24323;&#27835;&#30103;&#30340;&#24863;&#35273;&#12290;&#8221;</p>
            ",0.733333333,59,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[46],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[46]']"
321,　　在望京西站C口东侧的停车场，原本ofo的维修站已经换成了一家共享电动车的维修站，附近开小吃店的店主告诉新京报记者，“ofo共享单车在这里修了一阵子，但是大概三个月前就撤走了。”这些维修点是撤销还是更换地址？新京报记者向ofo公关求证，但截至发稿时尚未得到答复。,5,2,0,0,130,1,"<p class=""one-p"">&#12288;&#12288;&#22312;&#26395;&#20140;&#35199;&#31449;C&#21475;&#19996;&#20391;&#30340;&#20572;&#36710;&#22330;&#65292;&#21407;&#26412;ofo&#30340;&#32500;&#20462;&#31449;&#24050;&#32463;&#25442;&#25104;&#20102;&#19968;&#23478;&#20849;&#20139;&#30005;&#21160;&#36710;&#30340;&#32500;&#20462;&#31449;&#65292;&#38468;&#36817;&#24320;&#23567;&#21507;&#24215;&#30340;&#24215;&#20027;&#21578;&#35785;&#26032;&#20140;&#25253;&#35760;&#32773;&#65292;&#8220;ofo&#20849;&#20139;&#21333;&#36710;&#22312;&#36825;&#37324;&#20462;&#20102;&#19968;&#38453;&#23376;&#65292;&#20294;&#26159;&#22823;&#27010;&#19977;&#20010;&#26376;&#21069;&#23601;&#25764;&#36208;&#20102;&#12290;&#8221;&#36825;&#20123;&#32500;&#20462;&#28857;&#26159;&#25764;&#38144;&#36824;&#26159;&#26356;&#25442;&#22320;&#22336;&#65311;&#26032;&#20140;&#25253;&#35760;&#32773;&#21521;ofo&#20844;&#20851;&#27714;&#35777;&#65292;&#20294;&#25130;&#33267;&#21457;&#31295;&#26102;&#23578;&#26410;&#24471;&#21040;&#31572;&#22797;&#12290;</p>
            ",0.748148148,59,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[47],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[47]']"
322,　　资金紧张，多地运维被拖欠工资,1,0,0,0,14,1,"<p class=""one-p"">&#12288;&#12288;&#36164;&#37329;&#32039;&#24352;&#65292;&#22810;&#22320;&#36816;&#32500;&#34987;&#25302;&#27424;&#24037;&#36164;</p>
            ",0.762962963,59,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[48],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[48]']"
323,　　仅仅在8个月前，劳务外包公司负责人李鹿(化名)发出的招聘信息还是“急！急！急！招运维师傅”。共享单车一夜之间遍地开花，只要会骑自行车，会使用智能手机，会简单维修自行车，就可以成为一名共享单车运维师傅，上六休一，每月4000多元的收入，让很多原本开摩的、在餐馆、超市工作的务工人员涌入了这个行业。,8,5,0,0,147,1,"<p class=""one-p"">&#12288;&#12288;&#20165;&#20165;&#22312;8&#20010;&#26376;&#21069;&#65292;&#21171;&#21153;&#22806;&#21253;&#20844;&#21496;&#36127;&#36131;&#20154;&#26446;&#40575;(&#21270;&#21517;)&#21457;&#20986;&#30340;&#25307;&#32856;&#20449;&#24687;&#36824;&#26159;&#8220;&#24613;&#65281;&#24613;&#65281;&#24613;&#65281;&#25307;&#36816;&#32500;&#24072;&#20613;&#8221;&#12290;&#20849;&#20139;&#21333;&#36710;&#19968;&#22812;&#20043;&#38388;&#36941;&#22320;&#24320;&#33457;&#65292;&#21482;&#35201;&#20250;&#39569;&#33258;&#34892;&#36710;&#65292;&#20250;&#20351;&#29992;&#26234;&#33021;&#25163;&#26426;&#65292;&#20250;&#31616;&#21333;&#32500;&#20462;&#33258;&#34892;&#36710;&#65292;&#23601;&#21487;&#20197;&#25104;&#20026;&#19968;&#21517;&#20849;&#20139;&#21333;&#36710;&#36816;&#32500;&#24072;&#20613;&#65292;&#19978;&#20845;&#20241;&#19968;&#65292;&#27599;&#26376;4000&#22810;&#20803;&#30340;&#25910;&#20837;&#65292;&#35753;&#24456;&#22810;&#21407;&#26412;&#24320;&#25705;&#30340;&#12289;&#22312;&#39184;&#39302;&#12289;&#36229;&#24066;&#24037;&#20316;&#30340;&#21153;&#24037;&#20154;&#21592;&#28044;&#20837;&#20102;&#36825;&#20010;&#34892;&#19994;&#12290;</p>
            ",0.777777778,59,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[49],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[49]']"
324,　　2018年开始，在招聘网站上，能搜到仍在招聘的运维岗位已经变得很少。一些招聘电话已经关机或是无法拨通。现在李鹿所在的公司发出的招聘信息，已经四个月没有更新过。,3,3,0,0,79,1,"<p class=""one-p"">&#12288;&#12288;2018&#24180;&#24320;&#22987;&#65292;&#22312;&#25307;&#32856;&#32593;&#31449;&#19978;&#65292;&#33021;&#25628;&#21040;&#20173;&#22312;&#25307;&#32856;&#30340;&#36816;&#32500;&#23703;&#20301;&#24050;&#32463;&#21464;&#24471;&#24456;&#23569;&#12290;&#19968;&#20123;&#25307;&#32856;&#30005;&#35805;&#24050;&#32463;&#20851;&#26426;&#25110;&#26159;&#26080;&#27861;&#25320;&#36890;&#12290;&#29616;&#22312;&#26446;&#40575;&#25152;&#22312;&#30340;&#20844;&#21496;&#21457;&#20986;&#30340;&#25307;&#32856;&#20449;&#24687;&#65292;&#24050;&#32463;&#22235;&#20010;&#26376;&#27809;&#26377;&#26356;&#26032;&#36807;&#12290;</p>
            ",0.792592593,59,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[50],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[50]']"
325,　　李鹿告诉新京报记者，现在运维人员很难招，ofo和摩拜已经很久没有新的招人需求，今年以来的共享单车运维人员，基本是“随来随走”的状态。,4,1,0,0,66,1,"<p class=""one-p"">&#12288;&#12288;&#26446;&#40575;&#21578;&#35785;&#26032;&#20140;&#25253;&#35760;&#32773;&#65292;&#29616;&#22312;&#36816;&#32500;&#20154;&#21592;&#24456;&#38590;&#25307;&#65292;ofo&#21644;&#25705;&#25308;&#24050;&#32463;&#24456;&#20037;&#27809;&#26377;&#26032;&#30340;&#25307;&#20154;&#38656;&#27714;&#65292;&#20170;&#24180;&#20197;&#26469;&#30340;&#20849;&#20139;&#21333;&#36710;&#36816;&#32500;&#20154;&#21592;&#65292;&#22522;&#26412;&#26159;&#8220;&#38543;&#26469;&#38543;&#36208;&#8221;&#30340;&#29366;&#24577;&#12290;</p>
            ",0.807407407,59,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[51],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[51]']"
326,　　2018年6月初，业界传出消息称ofo总部大规模裁员，裁员比例达到50%，且存在继续扩大范围的可能性。随后ofo紧急辟谣。,3,2,0,0,61,1,"<p class=""one-p"">&#12288;&#12288;2018&#24180;6&#26376;&#21021;&#65292;&#19994;&#30028;&#20256;&#20986;&#28040;&#24687;&#31216;ofo&#24635;&#37096;&#22823;&#35268;&#27169;&#35009;&#21592;&#65292;&#35009;&#21592;&#27604;&#20363;&#36798;&#21040;50%&#65292;&#19988;&#23384;&#22312;&#32487;&#32493;&#25193;&#22823;&#33539;&#22260;&#30340;&#21487;&#33021;&#24615;&#12290;&#38543;&#21518;ofo&#32039;&#24613;&#36767;&#35875;&#12290;</p>
            ",0.822222222,59,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[52],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[52]']"
327,　　6月11日，有媒体援引《财新周刊》报道称，一名了解ofo财务情况的人士提供的截至5月中旬的ofo财务数据显示：ofo对供应商欠款12亿元左右，城市运维欠款近3亿元，合计欠款15亿元，押金余额35亿元左右。账面可动用现金不足5亿元。对此，ofo回应称，媒体披露的ofo相关财务数据信息皆为不实信息。,7,3,0,0,148,1,"<p class=""one-p"">&#12288;&#12288;6&#26376;11&#26085;&#65292;&#26377;&#23186;&#20307;&#25588;&#24341;&#12298;&#36130;&#26032;&#21608;&#21002;&#12299;&#25253;&#36947;&#31216;&#65292;&#19968;&#21517;&#20102;&#35299;ofo&#36130;&#21153;&#24773;&#20917;&#30340;&#20154;&#22763;&#25552;&#20379;&#30340;&#25130;&#33267;5&#26376;&#20013;&#26092;&#30340;ofo&#36130;&#21153;&#25968;&#25454;&#26174;&#31034;&#65306;ofo&#23545;&#20379;&#24212;&#21830;&#27424;&#27454;12&#20159;&#20803;&#24038;&#21491;&#65292;&#22478;&#24066;&#36816;&#32500;&#27424;&#27454;&#36817;3&#20159;&#20803;&#65292;&#21512;&#35745;&#27424;&#27454;15&#20159;&#20803;&#65292;&#25276;&#37329;&#20313;&#39069;35&#20159;&#20803;&#24038;&#21491;&#12290;&#36134;&#38754;&#21487;&#21160;&#29992;&#29616;&#37329;&#19981;&#36275;5&#20159;&#20803;&#12290;&#23545;&#27492;&#65292;ofo&#22238;&#24212;&#31216;&#65292;&#23186;&#20307;&#25259;&#38706;&#30340;ofo&#30456;&#20851;&#36130;&#21153;&#25968;&#25454;&#20449;&#24687;&#30342;&#20026;&#19981;&#23454;&#20449;&#24687;&#12290;</p>
            ",0.837037037,59,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[53],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[53]']"
